지역명,연도,월,전용면적,평당분양가격
세종,2022.0,5.0,모든면적,11926.199999999999
세종,2022.0,5.0,60㎡,10523.699999999999
세종,2022.0,5.0,60㎡~85㎡,11101.199999999999
세종,2022.0,5.0,85㎡~102㎡,12771.0
세종,2022.0,5.0,102㎡~,12081.3
강원,2022.0,5.0,모든면적,10560.0
강원,2022.0,5.0,60㎡,10979.099999999999
강원,2022.0,5.0,60㎡~85㎡,10269.599999999999
강원,2022.0,5.0,85㎡~102㎡,13546.5
강원,2022.0,5.0,102㎡~,12573.0
충북,2022.0,5.0,모든면적,9682.199999999999
충북,2022.0,5.0,60㎡,9893.4
충북,2022.0,5.0,60㎡~85㎡,9688.8
충북,2022.0,5.0,85㎡~102㎡,10602.9
충북,2022.0,5.0,102㎡~,10632.599999999999
충남,2022.0,5.0,모든면적,10094.699999999999
충남,2022.0,5.0,60㎡,9774.6
충남,2022.0,5.0,60㎡~85㎡,10896.599999999999
충남,2022.0,5.0,85㎡~102㎡,14114.099999999999
충남,2022.0,5.0,102㎡~,12388.199999999999
전북,2022.0,5.0,모든면적,9537.0
전북,2022.0,5.0,60㎡,9108.0
전북,2022.0,5.0,60㎡~85㎡,9537.0
전북,2022.0,5.0,85㎡~102㎡,10447.8
전북,2022.0,5.0,102㎡~,10180.5
전남,2022.0,5.0,모든면적,10269.599999999999
전남,2022.0,5.0,60㎡,11295.9
전남,2022.0,5.0,60㎡~85㎡,10157.4
전남,2022.0,5.0,85㎡~102㎡,10553.4
전남,2022.0,5.0,102㎡~,11233.199999999999
경북,2022.0,5.0,모든면적,11738.099999999999
경북,2022.0,5.0,60㎡,11008.8
경북,2022.0,5.0,60㎡~85㎡,11662.199999999999
경북,2022.0,5.0,85㎡~102㎡,13813.8
경북,2022.0,5.0,102㎡~,13299.0
경남,2022.0,5.0,모든면적,12061.5
경남,2022.0,5.0,60㎡,11655.599999999999
경남,2022.0,5.0,60㎡~85㎡,11939.4
경남,2022.0,5.0,85㎡~102㎡,15302.099999999999
경남,2022.0,5.0,102㎡~,13077.9
제주,2022.0,5.0,모든면적,19239.0
제주,2022.0,5.0,60㎡,9444.6
제주,2022.0,5.0,60㎡~85㎡,18833.1
제주,2022.0,5.0,85㎡~102㎡,19549.2
제주,2022.0,5.0,102㎡~,20651.399999999998
서울,2022.0,6.0,모든면적,28215.0
서울,2022.0,6.0,60㎡,29373.3
서울,2022.0,6.0,60㎡~85㎡,26215.199999999997
서울,2022.0,6.0,85㎡~102㎡,23855.699999999997
서울,2022.0,6.0,102㎡~,29412.899999999998
인천,2022.0,6.0,모든면적,15899.4
인천,2022.0,6.0,60㎡,15764.099999999999
인천,2022.0,6.0,60㎡~85㎡,15909.3
인천,2022.0,6.0,85㎡~102㎡,20351.1
인천,2022.0,6.0,102㎡~,18674.7
경기,2022.0,6.0,모든면적,16262.4
경기,2022.0,6.0,60㎡,16968.6
경기,2022.0,6.0,60㎡~85㎡,16193.099999999999
경기,2022.0,6.0,85㎡~102㎡,15645.3
경기,2022.0,6.0,102㎡~,16163.4
부산,2022.0,6.0,모든면적,17938.8
부산,2022.0,6.0,60㎡,17305.2
부산,2022.0,6.0,60㎡~85㎡,18153.3
부산,2022.0,6.0,85㎡~102㎡,17301.899999999998
부산,2022.0,6.0,102㎡~,20083.8
대구,2022.0,6.0,모든면적,16427.399999999998
대구,2022.0,6.0,60㎡,15681.599999999999
대구,2022.0,6.0,60㎡~85㎡,16447.2
대구,2022.0,6.0,85㎡~102㎡,17179.8
대구,2022.0,6.0,102㎡~,18885.899999999998
광주,2022.0,6.0,모든면적,15364.8
광주,2022.0,6.0,60㎡,11751.3
광주,2022.0,6.0,60㎡~85㎡,15556.199999999999
광주,2022.0,6.0,102㎡~,16410.899999999998
대전,2022.0,6.0,모든면적,13761.0
대전,2022.0,6.0,60㎡,13929.3
대전,2022.0,6.0,60㎡~85㎡,13790.699999999999
대전,2022.0,6.0,102㎡~,13035.0
울산,2022.0,6.0,모든면적,17981.7
울산,2022.0,6.0,60㎡,15417.599999999999
울산,2022.0,6.0,60㎡~85㎡,18341.399999999998
울산,2022.0,6.0,85㎡~102㎡,17602.2
울산,2022.0,6.0,102㎡~,19209.3
세종,2022.0,6.0,모든면적,11926.199999999999
세종,2022.0,6.0,60㎡,10523.699999999999
세종,2022.0,6.0,60㎡~85㎡,11101.199999999999
세종,2022.0,6.0,85㎡~102㎡,12771.0
세종,2022.0,6.0,102㎡~,12081.3
강원,2022.0,6.0,모든면적,10682.099999999999
강원,2022.0,6.0,60㎡,10718.4
강원,2022.0,6.0,60㎡~85㎡,10342.199999999999
강원,2022.0,6.0,85㎡~102㎡,13546.5
강원,2022.0,6.0,102㎡~,14051.4
충북,2022.0,6.0,모든면적,9876.9
충북,2022.0,6.0,60㎡,9893.4
충북,2022.0,6.0,60㎡~85㎡,9880.199999999999
충북,2022.0,6.0,85㎡~102㎡,10602.9
충북,2022.0,6.0,102㎡~,10695.3
충남,2022.0,6.0,모든면적,10114.5
충남,2022.0,6.0,60㎡,9903.3
충남,2022.0,6.0,60㎡~85㎡,14170.199999999999
충남,2022.0,6.0,85㎡~102㎡,14114.099999999999
충남,2022.0,6.0,102㎡~,12388.199999999999
전북,2022.0,6.0,모든면적,9989.1
전북,2022.0,6.0,60㎡,9269.699999999999
전북,2022.0,6.0,60㎡~85㎡,9985.8
전북,2022.0,6.0,85㎡~102㎡,10447.8
전북,2022.0,6.0,102㎡~,10180.5
전남,2022.0,6.0,모든면적,10269.599999999999
전남,2022.0,6.0,60㎡,11295.9
전남,2022.0,6.0,60㎡~85㎡,10157.4
전남,2022.0,6.0,85㎡~102㎡,10553.4
전남,2022.0,6.0,102㎡~,11233.199999999999
경북,2022.0,6.0,모든면적,11639.099999999999
경북,2022.0,6.0,60㎡,10863.599999999999
경북,2022.0,6.0,60㎡~85㎡,11589.599999999999
경북,2022.0,6.0,85㎡~102㎡,13028.4
경북,2022.0,6.0,102㎡~,12074.699999999999
경남,2022.0,6.0,모든면적,11929.5
경남,2022.0,6.0,60㎡,11734.8
경남,2022.0,6.0,60㎡~85㎡,11837.099999999999
경남,2022.0,6.0,85㎡~102㎡,15302.099999999999
경남,2022.0,6.0,102㎡~,12787.5
제주,2022.0,6.0,모든면적,19239.0
제주,2022.0,6.0,60㎡,9444.6
제주,2022.0,6.0,60㎡~85㎡,18833.1
제주,2022.0,6.0,85㎡~102㎡,19549.2
제주,2022.0,6.0,102㎡~,20651.399999999998
서울,2022.0,7.0,모든면적,28215.0
서울,2022.0,7.0,60㎡,29373.3
서울,2022.0,7.0,60㎡~85㎡,26215.199999999997
서울,2022.0,7.0,85㎡~102㎡,23855.699999999997
서울,2022.0,7.0,102㎡~,29412.899999999998
인천,2022.0,7.0,모든면적,16331.699999999999
인천,2022.0,7.0,60㎡,16212.9
인천,2022.0,7.0,60㎡~85㎡,15849.9
인천,2022.0,7.0,85㎡~102㎡,20351.1
인천,2022.0,7.0,102㎡~,18674.7
경기,2022.0,7.0,모든면적,16354.8
경기,2022.0,7.0,60㎡,16955.399999999998
경기,2022.0,7.0,60㎡~85㎡,16292.099999999999
경기,2022.0,7.0,85㎡~102㎡,16391.1
경기,2022.0,7.0,102㎡~,16351.5
부산,2022.0,7.0,모든면적,17991.6
부산,2022.0,7.0,60㎡,17367.899999999998
부산,2022.0,7.0,60㎡~85㎡,18212.7
부산,2022.0,7.0,85㎡~102㎡,17301.899999999998
부산,2022.0,7.0,102㎡~,20083.8
대구,2022.0,7.0,모든면적,16797.0
대구,2022.0,7.0,60㎡,16321.8
대구,2022.0,7.0,60㎡~85㎡,16800.3
대구,2022.0,7.0,85㎡~102㎡,17453.7
대구,2022.0,7.0,102㎡~,19140.0
광주,2022.0,7.0,모든면적,15397.8
광주,2022.0,7.0,60㎡,11751.3
광주,2022.0,7.0,60㎡~85㎡,15612.3
광주,2022.0,7.0,102㎡~,16410.899999999998
대전,2022.0,7.0,모든면적,13761.0
대전,2022.0,7.0,60㎡,13929.3
대전,2022.0,7.0,60㎡~85㎡,13777.5
대전,2022.0,7.0,102㎡~,13035.0
울산,2022.0,7.0,모든면적,17981.7
울산,2022.0,7.0,60㎡,15417.599999999999
울산,2022.0,7.0,60㎡~85㎡,18341.399999999998
울산,2022.0,7.0,85㎡~102㎡,17602.2
울산,2022.0,7.0,102㎡~,19209.3
세종,2022.0,7.0,모든면적,10586.4
세종,2022.0,7.0,60㎡,10523.699999999999
세종,2022.0,7.0,60㎡~85㎡,10586.4
세종,2022.0,7.0,102㎡~,10738.199999999999
강원,2022.0,7.0,모든면적,10725.0
강원,2022.0,7.0,60㎡,10718.4
강원,2022.0,7.0,60㎡~85㎡,10263.0
강원,2022.0,7.0,85㎡~102㎡,14170.199999999999
강원,2022.0,7.0,102㎡~,14533.199999999999
충북,2022.0,7.0,모든면적,9906.6
충북,2022.0,7.0,60㎡,10451.099999999999
충북,2022.0,7.0,60㎡~85㎡,9900.0
충북,2022.0,7.0,85㎡~102㎡,10602.9
충북,2022.0,7.0,102㎡~,10695.3
충남,2022.0,7.0,모든면적,10213.5
충남,2022.0,7.0,60㎡,9903.3
충남,2022.0,7.0,60㎡~85㎡,14249.4
충남,2022.0,7.0,85㎡~102㎡,14114.099999999999
충남,2022.0,7.0,102㎡~,12893.099999999999
전북,2022.0,7.0,모든면적,9995.699999999999
전북,2022.0,7.0,60㎡,9282.9
전북,2022.0,7.0,60㎡~85㎡,9995.699999999999
전북,2022.0,7.0,85㎡~102㎡,10599.599999999999
전북,2022.0,7.0,102㎡~,10134.3
전남,2022.0,7.0,모든면적,10256.4
전남,2022.0,7.0,60㎡,11295.9
전남,2022.0,7.0,60㎡~85㎡,10144.199999999999
전남,2022.0,7.0,85㎡~102㎡,10553.4
전남,2022.0,7.0,102㎡~,11233.199999999999
경북,2022.0,7.0,모든면적,11345.4
경북,2022.0,7.0,60㎡,10952.699999999999
경북,2022.0,7.0,60㎡~85㎡,11299.199999999999
경북,2022.0,7.0,85㎡~102㎡,13011.9
경북,2022.0,7.0,102㎡~,12200.099999999999
경남,2022.0,7.0,모든면적,11969.099999999999
경남,2022.0,7.0,60㎡,11764.5
경남,2022.0,7.0,60㎡~85㎡,11903.099999999999
경남,2022.0,7.0,85㎡~102㎡,15084.3
경남,2022.0,7.0,102㎡~,12962.4
제주,2022.0,7.0,모든면적,19239.0
제주,2022.0,7.0,60㎡,9444.6
제주,2022.0,7.0,60㎡~85㎡,18833.1
제주,2022.0,7.0,85㎡~102㎡,19549.2
제주,2022.0,7.0,102㎡~,20651.399999999998
서울,2022.0,8.0,모든면적,27300.899999999998
서울,2022.0,8.0,60㎡,28564.8
서울,2022.0,8.0,60㎡~85㎡,27093.0
서울,2022.0,8.0,85㎡~102㎡,23855.699999999997
서울,2022.0,8.0,102㎡~,29412.899999999998
인천,2022.0,8.0,모든면적,17044.5
인천,2022.0,8.0,60㎡,16932.3
인천,2022.0,8.0,60㎡~85㎡,16605.6
인천,2022.0,8.0,85㎡~102㎡,24924.899999999998
인천,2022.0,8.0,102㎡~,18674.7
경기,2022.0,8.0,모든면적,16579.2
경기,2022.0,8.0,60㎡,17166.6
경기,2022.0,8.0,60㎡~85㎡,16473.6
경기,2022.0,8.0,85㎡~102㎡,17480.1
경기,2022.0,8.0,102㎡~,16678.2
부산,2022.0,8.0,모든면적,17938.8
부산,2022.0,8.0,60㎡,17430.6
부산,2022.0,8.0,60㎡~85㎡,18097.2
부산,2022.0,8.0,85㎡~102㎡,17301.899999999998
부산,2022.0,8.0,102㎡~,20083.8
대구,2022.0,8.0,모든면적,16780.5
대구,2022.0,8.0,60㎡,15975.3
대구,2022.0,8.0,60㎡~85㎡,16793.7
대구,2022.0,8.0,85㎡~102㎡,17453.7
대구,2022.0,8.0,102㎡~,19140.0
광주,2022.0,8.0,모든면적,15628.8
광주,2022.0,8.0,60㎡,11751.3
광주,2022.0,8.0,60㎡~85㎡,15688.199999999999
광주,2022.0,8.0,102㎡~,18225.899999999998
대전,2022.0,8.0,모든면적,13761.0
대전,2022.0,8.0,60㎡,13929.3
대전,2022.0,8.0,60㎡~85㎡,13777.5
대전,2022.0,8.0,102㎡~,13035.0
울산,2022.0,8.0,모든면적,17932.2
울산,2022.0,8.0,60㎡,15417.599999999999
울산,2022.0,8.0,60㎡~85㎡,18067.5
울산,2022.0,8.0,85㎡~102㎡,17602.2
울산,2022.0,8.0,102㎡~,19209.3
세종,2022.0,8.0,모든면적,10586.4
세종,2022.0,8.0,60㎡,10523.699999999999
세종,2022.0,8.0,60㎡~85㎡,10586.4
세종,2022.0,8.0,102㎡~,10738.199999999999
강원,2022.0,8.0,모든면적,10824.0
강원,2022.0,8.0,60㎡,10761.3
강원,2022.0,8.0,60㎡~85㎡,10395.0
강원,2022.0,8.0,85㎡~102㎡,14170.199999999999
강원,2022.0,8.0,102㎡~,14569.5
충북,2022.0,8.0,모든면적,9903.3
충북,2022.0,8.0,60㎡,10451.099999999999
충북,2022.0,8.0,60㎡~85㎡,9926.4
충북,2022.0,8.0,85㎡~102㎡,10527.0
충북,2022.0,8.0,102㎡~,10645.8
충남,2022.0,8.0,모든면적,10395.0
충남,2022.0,8.0,60㎡,10226.699999999999
충남,2022.0,8.0,60㎡~85㎡,14440.8
충남,2022.0,8.0,85㎡~102㎡,12672.0
충남,2022.0,8.0,102㎡~,12589.5
전북,2022.0,8.0,모든면적,10104.6
전북,2022.0,8.0,60㎡,9266.4
전북,2022.0,8.0,60㎡~85㎡,10137.599999999999
전북,2022.0,8.0,85㎡~102㎡,10599.599999999999
전북,2022.0,8.0,102㎡~,10134.3
전남,2022.0,8.0,모든면적,10197.0
전남,2022.0,8.0,60㎡,11295.9
전남,2022.0,8.0,60㎡~85㎡,10088.1
전남,2022.0,8.0,85㎡~102㎡,10553.4
전남,2022.0,8.0,102㎡~,10791.0
경북,2022.0,8.0,모든면적,11447.699999999999
경북,2022.0,8.0,60㎡,10952.699999999999
경북,2022.0,8.0,60㎡~85㎡,11398.199999999999
경북,2022.0,8.0,85㎡~102㎡,13011.9
경북,2022.0,8.0,102㎡~,12200.099999999999
경남,2022.0,8.0,모든면적,11926.199999999999
경남,2022.0,8.0,60㎡,12421.199999999999
경남,2022.0,8.0,60㎡~85㎡,11827.199999999999
경남,2022.0,8.0,85㎡~102㎡,14582.699999999999
경남,2022.0,8.0,102㎡~,12988.8
제주,2022.0,8.0,모든면적,21542.399999999998
제주,2022.0,8.0,60㎡,9444.6
제주,2022.0,8.0,60㎡~85㎡,19941.899999999998
제주,2022.0,8.0,85㎡~102㎡,21681.0
제주,2022.0,8.0,102㎡~,22562.1
서울,2022.0,9.0,모든면적,28059.899999999998
서울,2022.0,9.0,60㎡,28564.8
서울,2022.0,9.0,60㎡~85㎡,28343.699999999997
서울,2022.0,9.0,102㎡~,29412.899999999998
인천,2022.0,9.0,모든면적,17123.7
인천,2022.0,9.0,60㎡,16932.3
인천,2022.0,9.0,60㎡~85㎡,16681.5
인천,2022.0,9.0,85㎡~102㎡,20865.899999999998
인천,2022.0,9.0,102㎡~,18674.7
경기,2022.0,9.0,모든면적,17008.2
경기,2022.0,9.0,60㎡,17935.5
경기,2022.0,9.0,60㎡~85㎡,16853.1
경기,2022.0,9.0,85㎡~102㎡,22133.1
경기,2022.0,9.0,102㎡~,16922.399999999998
부산,2022.0,9.0,모든면적,18011.399999999998
부산,2022.0,9.0,60㎡,17490.0
부산,2022.0,9.0,60㎡~85㎡,18166.5
부산,2022.0,9.0,85㎡~102㎡,17301.899999999998
부산,2022.0,9.0,102㎡~,20083.8
대구,2022.0,9.0,모든면적,16764.0
대구,2022.0,9.0,60㎡,15975.3
대구,2022.0,9.0,60㎡~85㎡,16773.899999999998
대구,2022.0,9.0,85㎡~102㎡,17453.7
대구,2022.0,9.0,102㎡~,19140.0
광주,2022.0,9.0,모든면적,15358.199999999999
광주,2022.0,9.0,60㎡,13437.599999999999
광주,2022.0,9.0,60㎡~85㎡,15391.199999999999
광주,2022.0,9.0,102㎡~,18225.899999999998
대전,2022.0,9.0,모든면적,14289.0
대전,2022.0,9.0,60㎡,14859.9
대전,2022.0,9.0,60㎡~85㎡,14302.199999999999
대전,2022.0,9.0,102㎡~,13035.0
울산,2022.0,9.0,모든면적,17932.2
울산,2022.0,9.0,60㎡,15417.599999999999
울산,2022.0,9.0,60㎡~85㎡,18067.5
울산,2022.0,9.0,85㎡~102㎡,17602.2
울산,2022.0,9.0,102㎡~,19209.3
세종,2022.0,9.0,모든면적,10586.4
세종,2022.0,9.0,60㎡,10523.699999999999
세종,2022.0,9.0,60㎡~85㎡,10586.4
세종,2022.0,9.0,102㎡~,10738.199999999999
강원,2022.0,9.0,모든면적,10880.099999999999
강원,2022.0,9.0,60㎡,10886.699999999999
강원,2022.0,9.0,60㎡~85㎡,10289.4
강원,2022.0,9.0,85㎡~102㎡,13365.0
강원,2022.0,9.0,102㎡~,14899.5
충북,2022.0,9.0,모든면적,9985.8
충북,2022.0,9.0,60㎡,10949.4
충북,2022.0,9.0,60㎡~85㎡,9995.699999999999
충북,2022.0,9.0,85㎡~102㎡,11117.699999999999
충북,2022.0,9.0,102㎡~,10477.5
충남,2022.0,9.0,모든면적,10395.0
충남,2022.0,9.0,60㎡,10226.699999999999
충남,2022.0,9.0,60㎡~85㎡,14437.5
충남,2022.0,9.0,85㎡~102㎡,12672.0
충남,2022.0,9.0,102㎡~,12589.5
전북,2022.0,9.0,모든면적,10190.4
전북,2022.0,9.0,60㎡,9335.699999999999
전북,2022.0,9.0,60㎡~85㎡,10190.4
전북,2022.0,9.0,85㎡~102㎡,10599.599999999999
전북,2022.0,9.0,102㎡~,10527.0
전남,2022.0,9.0,모든면적,10639.199999999999
전남,2022.0,9.0,60㎡,11121.0
전남,2022.0,9.0,60㎡~85㎡,10484.099999999999
전남,2022.0,9.0,85㎡~102㎡,10553.4
전남,2022.0,9.0,102㎡~,10754.699999999999
경북,2022.0,9.0,모든면적,11949.3
경북,2022.0,9.0,60㎡,10909.8
경북,2022.0,9.0,60㎡~85㎡,11886.599999999999
경북,2022.0,9.0,85㎡~102㎡,12939.3
경북,2022.0,9.0,102㎡~,12827.099999999999
경남,2022.0,9.0,모든면적,11988.9
경남,2022.0,9.0,60㎡,12365.099999999999
경남,2022.0,9.0,60㎡~85㎡,11896.5
경남,2022.0,9.0,85㎡~102㎡,15034.8
경남,2022.0,9.0,102㎡~,13097.699999999999
제주,2022.0,9.0,모든면적,21542.399999999998
제주,2022.0,9.0,60㎡,9444.6
제주,2022.0,9.0,60㎡~85㎡,19941.899999999998
제주,2022.0,9.0,85㎡~102㎡,21681.0
제주,2022.0,9.0,102㎡~,22562.1
서울,2022.0,10.0,모든면적,28059.899999999998
서울,2022.0,10.0,60㎡,28564.8
서울,2022.0,10.0,60㎡~85㎡,28343.699999999997
서울,2022.0,10.0,102㎡~,29412.899999999998
인천,2022.0,10.0,모든면적,16602.3
인천,2022.0,10.0,60㎡,16252.5
인천,2022.0,10.0,60㎡~85㎡,16150.199999999999
인천,2022.0,10.0,85㎡~102㎡,18925.5
인천,2022.0,10.0,102㎡~,18298.5
경기,2022.0,10.0,모든면적,17282.1
경기,2022.0,10.0,60㎡,18070.8
경기,2022.0,10.0,60㎡~85㎡,17110.5
경기,2022.0,10.0,85㎡~102㎡,20664.6
경기,2022.0,10.0,102㎡~,16922.399999999998
부산,2022.0,10.0,모든면적,18470.1
부산,2022.0,10.0,60㎡,17420.7
부산,2022.0,10.0,60㎡~85㎡,18559.2
부산,2022.0,10.0,85㎡~102㎡,17301.899999999998
부산,2022.0,10.0,102㎡~,23129.699999999997
대구,2022.0,10.0,모든면적,16859.7
대구,2022.0,10.0,60㎡,16658.399999999998
대구,2022.0,10.0,60㎡~85㎡,16839.899999999998
대구,2022.0,10.0,85㎡~102㎡,17245.8
대구,2022.0,10.0,102㎡~,19140.0
광주,2022.0,10.0,모든면적,15589.199999999999
광주,2022.0,10.0,60㎡,15123.9
광주,2022.0,10.0,60㎡~85㎡,15539.699999999999
광주,2022.0,10.0,102㎡~,18225.899999999998
대전,2022.0,10.0,모든면적,15107.4
대전,2022.0,10.0,60㎡,14879.699999999999
대전,2022.0,10.0,60㎡~85㎡,15048.0
대전,2022.0,10.0,102㎡~,16189.8
울산,2022.0,10.0,모든면적,18123.6
울산,2022.0,10.0,60㎡,15417.599999999999
울산,2022.0,10.0,60㎡~85㎡,18199.5
울산,2022.0,10.0,85㎡~102㎡,17602.2
울산,2022.0,10.0,102㎡~,19750.5
세종,2022.0,10.0,모든면적,10586.4
세종,2022.0,10.0,60㎡,10523.699999999999
세종,2022.0,10.0,60㎡~85㎡,10586.4
세종,2022.0,10.0,102㎡~,10738.199999999999
강원,2022.0,10.0,모든면적,11398.199999999999
강원,2022.0,10.0,60㎡,10635.9
강원,2022.0,10.0,60㎡~85㎡,10246.5
강원,2022.0,10.0,85㎡~102㎡,11988.9
강원,2022.0,10.0,102㎡~,14077.8
충북,2022.0,10.0,모든면적,9969.3
충북,2022.0,10.0,60㎡,10949.4
충북,2022.0,10.0,60㎡~85㎡,9979.199999999999
충북,2022.0,10.0,85㎡~102㎡,10665.599999999999
충북,2022.0,10.0,102㎡~,10474.199999999999
충남,2022.0,10.0,모든면적,10919.699999999999
충남,2022.0,10.0,60㎡,10622.699999999999
충남,2022.0,10.0,60㎡~85㎡,14932.5
충남,2022.0,10.0,85㎡~102㎡,13209.9
충남,2022.0,10.0,102㎡~,12718.199999999999
전북,2022.0,10.0,모든면적,10243.199999999999
전북,2022.0,10.0,60㎡,9335.699999999999
전북,2022.0,10.0,60㎡~85㎡,10239.9
전북,2022.0,10.0,85㎡~102㎡,10688.699999999999
전북,2022.0,10.0,102㎡~,10543.5
전남,2022.0,10.0,모든면적,10659.0
전남,2022.0,10.0,60㎡,11107.8
전남,2022.0,10.0,60㎡~85㎡,10497.3
전남,2022.0,10.0,85㎡~102㎡,10553.4
전남,2022.0,10.0,102㎡~,10748.099999999999
경북,2022.0,10.0,모든면적,12012.0
경북,2022.0,10.0,60㎡,11140.8
경북,2022.0,10.0,60㎡~85㎡,11932.8
경북,2022.0,10.0,85㎡~102㎡,12949.199999999999
경북,2022.0,10.0,102㎡~,12817.199999999999
경남,2022.0,10.0,모든면적,11889.9
경남,2022.0,10.0,60㎡,12233.099999999999
경남,2022.0,10.0,60㎡~85㎡,11820.599999999999
경남,2022.0,10.0,85㎡~102㎡,15034.8
경남,2022.0,10.0,102㎡~,12982.199999999999
제주,2022.0,10.0,모든면적,22159.5
제주,2022.0,10.0,60㎡,16899.3
제주,2022.0,10.0,60㎡~85㎡,20347.8
제주,2022.0,10.0,85㎡~102㎡,21908.699999999997
제주,2022.0,10.0,102㎡~,22684.199999999997
서울,2022.0,11.0,모든면적,29835.3
서울,2022.0,11.0,60㎡,30383.1
서울,2022.0,11.0,60㎡~85㎡,30356.699999999997
서울,2022.0,11.0,85㎡~102㎡,28333.8
서울,2022.0,11.0,102㎡~,32613.899999999998
인천,2022.0,11.0,모든면적,16641.899999999998
인천,2022.0,11.0,60㎡,16130.4
인천,2022.0,11.0,60㎡~85㎡,16199.699999999999
인천,2022.0,11.0,85㎡~102㎡,18539.399999999998
인천,2022.0,11.0,102㎡~,18258.899999999998
경기,2022.0,11.0,모든면적,16585.8
경기,2022.0,11.0,60㎡,17549.399999999998
경기,2022.0,11.0,60㎡~85㎡,16361.4
경기,2022.0,11.0,85㎡~102㎡,20651.399999999998
경기,2022.0,11.0,102㎡~,16866.3
부산,2022.0,11.0,모든면적,19823.1
부산,2022.0,11.0,60㎡,18912.3
부산,2022.0,11.0,60㎡~85㎡,19932.0
부산,2022.0,11.0,85㎡~102㎡,17301.899999999998
부산,2022.0,11.0,102㎡~,23129.699999999997
대구,2022.0,11.0,모든면적,16566.0
대구,2022.0,11.0,60㎡,16658.399999999998
대구,2022.0,11.0,60㎡~85㎡,16579.2
대구,2022.0,11.0,85㎡~102㎡,16457.1
대구,2022.0,11.0,102㎡~,19103.7
광주,2022.0,11.0,모든면적,15684.9
광주,2022.0,11.0,60㎡,15123.9
광주,2022.0,11.0,60㎡~85㎡,15638.699999999999
광주,2022.0,11.0,102㎡~,18225.899999999998
대전,2022.0,11.0,모든면적,15137.099999999999
대전,2022.0,11.0,60㎡,15321.9
대전,2022.0,11.0,60㎡~85㎡,15107.4
대전,2022.0,11.0,102㎡~,16189.8
울산,2022.0,11.0,모든면적,18932.1
울산,2022.0,11.0,60㎡,18994.8
울산,2022.0,11.0,60㎡~85㎡,18737.399999999998
울산,2022.0,11.0,85㎡~102㎡,17602.2
울산,2022.0,11.0,102㎡~,19750.5
세종,2022.0,11.0,모든면적,10586.4
세종,2022.0,11.0,60㎡,10523.699999999999
세종,2022.0,11.0,60㎡~85㎡,10586.4
세종,2022.0,11.0,102㎡~,10738.199999999999
강원,2022.0,11.0,모든면적,12398.099999999999
강원,2022.0,11.0,60㎡,11315.699999999999
강원,2022.0,11.0,60㎡~85㎡,11005.5
강원,2022.0,11.0,85㎡~102㎡,11962.5
강원,2022.0,11.0,102㎡~,14071.199999999999
충북,2022.0,11.0,모든면적,9969.3
충북,2022.0,11.0,60㎡,10949.4
충북,2022.0,11.0,60㎡~85㎡,9979.199999999999
충북,2022.0,11.0,85㎡~102㎡,10665.599999999999
충북,2022.0,11.0,102㎡~,10474.199999999999
충남,2022.0,11.0,모든면적,11051.699999999999
충남,2022.0,11.0,60㎡,12493.8
충남,2022.0,11.0,60㎡~85㎡,11427.9
충남,2022.0,11.0,85㎡~102㎡,13209.9
충남,2022.0,11.0,102㎡~,12701.699999999999
전북,2022.0,11.0,모든면적,10411.5
전북,2022.0,11.0,60㎡,9246.6
전북,2022.0,11.0,60㎡~85㎡,10371.9
전북,2022.0,11.0,85㎡~102㎡,10850.4
전북,2022.0,11.0,102㎡~,11553.3
전남,2022.0,11.0,모든면적,10718.4
전남,2022.0,11.0,60㎡,11107.8
전남,2022.0,11.0,60㎡~85㎡,10556.699999999999
전남,2022.0,11.0,85㎡~102㎡,10553.4
전남,2022.0,11.0,102㎡~,10748.099999999999
경북,2022.0,11.0,모든면적,12081.3
경북,2022.0,11.0,60㎡,11203.5
경북,2022.0,11.0,60㎡~85㎡,12025.199999999999
경북,2022.0,11.0,85㎡~102㎡,13120.8
경북,2022.0,11.0,102㎡~,12912.9
경남,2022.0,11.0,모든면적,11863.5
경남,2022.0,11.0,60㎡,12761.099999999999
경남,2022.0,11.0,60㎡~85㎡,11790.9
경남,2022.0,11.0,85㎡~102㎡,14764.199999999999
경남,2022.0,11.0,102㎡~,12959.099999999999
제주,2022.0,11.0,모든면적,22159.5
제주,2022.0,11.0,60㎡,16899.3
제주,2022.0,11.0,60㎡~85㎡,20347.8
제주,2022.0,11.0,85㎡~102㎡,21908.699999999997
제주,2022.0,11.0,102㎡~,22684.199999999997
서울,2022.0,12.0,모든면적,29779.199999999997
서울,2022.0,12.0,60㎡,30307.199999999997
서울,2022.0,12.0,60㎡~85㎡,30356.699999999997
서울,2022.0,12.0,85㎡~102㎡,28333.8
서울,2022.0,12.0,102㎡~,32613.899999999998
인천,2022.0,12.0,모든면적,16655.1
인천,2022.0,12.0,60㎡,16348.199999999999
인천,2022.0,12.0,60㎡~85㎡,16236.0
인천,2022.0,12.0,85㎡~102㎡,18730.8
인천,2022.0,12.0,102㎡~,18117.0
경기,2022.0,12.0,모든면적,17169.899999999998
경기,2022.0,12.0,60㎡,18552.6
경기,2022.0,12.0,60㎡~85㎡,16981.8
경기,2022.0,12.0,85㎡~102㎡,21156.3
경기,2022.0,12.0,102㎡~,17826.6
부산,2022.0,12.0,모든면적,19456.8
부산,2022.0,12.0,60㎡,19272.0
